1672,0,24
1673,13,993
1674,0,-64
1675,0,-64
1676,1,81
1677,0,5
1678,1,81
1679,3,233
1680,13,993
1681,4,309
1682,15,1145
1683,1,81
1684,5,385
1685,6,461
1686,26,1981
1687,1,81
1688,4,309
1689,2,169
1690,0,14
1691,3,233
1692,3,233
1693,6,478
1694,7,556
1695,6,479
1696,0,11
1697,9,689
1698,2,157
1699,3,233
1700,10,765
1701,3,233
1702,1,81
1703,10,765
1704,1,81
1705,15,1145
1706,15,1145
1707,8,613
1708,1,81
1709,8,613
1710,24,1829
1711,11,841
1712,12,917
1713,4,309
1714,3,233
1715,4,326
1716,3,233
1717,6,461
1718,9,689
1719,10,765
1720,7,537
1721,6,461
1722,18,1373
1723,14,1069
1724,0,18
1725,2,157
1726,6,461
1727,0,1
1728,20,1525
1729,3,233
1730,8,629
1731,4,309
1732,4,309
1733,8,613
1734,0,5
1735,3,242
1736,0,5
1737,1,81
1738,2,157
1739,7,537
1740,22,1677
1741,7,552
1742,11,841
1743,0,5
1744,0,9
1745,3,233
1746,11,853
1747,6,461
1748,18,1389
1749,15,1161
1750,12,928
1751,9,689
1752,6,461
1753,1,81
1754,4,309
1755,12,917
1756,2,157
1757,1,81
1758,1,81
1759,0,5
1760,4,309
1761,2,157
1762,1,81
1763,1,81
1764,3,233
1765,10,765
1766,0,5
1767,3,233
1768,1,81
1769,4,309
1770,1,81
1771,1,81
1772,1,81
1773,5,385
1774,12,927
1775,0,14
1776,1,81
1777,4,311
1778,1,81
1779,1,81
1780,1,81
1781,0,5
1782,1,81
1783,0,-25
1784,3,233
1785,4,315
1786,2,153
1787,6,461
1788,0,11
1789,4,316
1790,10,765
1791,1,81
1792,8,613
1793,4,301
1794,7,537
1795,0,-19
1796,0,19
1797,3,233
1798,2,163
1799,1,81
1800,0,16
1801,1,96
1802,13,993
1803,3,233
1804,20,1525
1805,0,10
1806,6,471
1807,7,537
1808,3,233
1809,11,849
1810,10,765
1811,11,841
1812,8,613
1813,10,765
1814,1,81
1815,4,309
1816,3,243
1817,16,1239
1818,2,157
1819,1,81
1820,2,173
1821,1,81
1822,0,-3
1823,1,96
1824,1,93
1825,11,841
1826,11,841
1827,4,309
1828,5,385
1829,0,-44
1830,15,1145
1831,8,613
1832,0,-64
1833,9,689
1834,4,309
1835,0,-64
1836,0,-64
1837,0,-64
1838,3,233
1839,1,81
1840,2,157
1841,16,1221
1842,20,1525
1843,9,689
1844,15,1145
1845,4,309
1846,0,5
1847,1,81
1848,1,100
1849,1,81
1850,5,402
1851,4,309
1852,9,699
1853,0,5
1854,0,5
1855,16,1221
1856,21,1601
1857,27,2057
1858,1,81
1859,5,385
1860,10,765
1861,0,5
1862,0,5
1863,17,1297
1864,4,309
1865,0,-49
1866,7,537
1867,3,233
1868,6,461
1869,6,461
1870,23,1753
1871,1,81
1872,0,5
1873,0,-6
1874,1,81
1875,8,613
1876,8,630
1877,3,233
1878,1,81
1879,2,157
1880,10,765
1881,23,1761
1882,5,385
1883,6,461
1884,13,993
1885,25,1905
1886,4,309
1887,4,309
1888,1,95
1889,13,993
1890,12,917
1891,3,230
1892,6,461
1893,2,157
1894,16,1221
1895,8,613
1896,4,309
1897,0,-28
1898,13,993
1899,9,689
1900,10,765
1901,22,1677
1902,0,-16
1903,11,841
1904,4,326
1905,11,840
1906,0,5
1907,4,309
1908,3,233
1909,14,1069
1910,20,1525
1911,1,81
1912,0,-21
1913,7,548
1914,6,465
1915,1,81
1916,26,1981
1917,12,917
1918,1,81
1919,8,613
1920,6,461
1921,29,2205
1922,6,461
1923,3,233
1924,3,233
1925,3,217
1926,3,250
1927,11,841
1928,0,5
1929,19,1449
1930,17,1297
1931,9,686
1932,0,-33
1933,1,81
1934,9,704
1935,19,1461
1936,4,309
1937,2,150
1938,14,1069
1939,12,917
1940,6,473
1941,4,309
1942,1,81
1943,2,157
1944,3,233
1945,2,175
1946,2,157
1947,14,1069
1948,4,309
1949,10,765
1950,2,157
1951,0,-64
1952,4,323
1953,15,1145
1954,4,309
1955,14,1088
1956,0,-35
1957,3,233
1958,2,157
1959,10,765
1960,2,157
1961,27,2057
1962,0,-34
1963,10,765
1964,6,461
1965,0,5
1966,28,2133
1967,10,765
1968,1,81
1969,0,4
1970,6,461
1971,28,2146
1972,12,917
1973,40,3045
1974,9,681
1975,11,841
1976,5,385
1977,0,-43
1978,0,-41
1979,3,233
1980,2,157
1981,48,3653
1982,3,233
1983,22,1659
1984,9,689
1985,28,2133
1986,5,385
1987,11,852
1988,9,689
1989,2,157
1990,8,613
1991,0,5
1992,4,309
1993,1,81
1994,0,-36
1995,7,555
1996,2,157
1997,2,157
1998,1,95
1999,2,157
